id,base_case_id,text,label,scam_type,severity,reason,evidence_span,recommended_action,risk_factor,harm_type,target_group,region_variant,noise_type,source,license,is_synthetic,privacy_level,split,source_url,context_style,quality_note
SELF_000025,SELF_PRIZE_GIFT_0002,"Má kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này nói má được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ yêu cầu đóng thuế/quỹ hồ sơ trước khi trao thưởng. Họ dặn má chuyển phí nhỏ trước để nhận món quà lớn.",SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000026,SELF_EMERGENCY_MONEY_0002,"Cô kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này gửi ảnh chụp bệnh viện mờ và nói đang cần đóng viện phí gấp, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ yêu cầu cô gửi tiền qua ví điện tử để xử lý trước khi người nhà biết. Tin nhắn thúc liên tục, mỗi vài phút lại hỏi đã chuyển chưa.",SCAM,EMERGENCY_MONEY,HIGH,Giả danh người thân hoặc dùng tình huống khẩn cấp để yêu cầu chuyển tiền.,đang cấp cứu; chuyển gấp; đừng gọi lại; cần tiền ngay,Không chuyển tiền vội. Gọi trực tiếp cho người thân qua số quen thuộc hoặc hỏi người trong gia đình.,trust_abuse; urgency; secrecy; fear,financial_loss,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000027,SELF_HEALTH_PRODUCT_0005,"Bác kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này họ đưa nhiều lời chứng thực từ người lớn tuổi khác để tạo niềm tin, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ yêu cầu bác đặt cọc bộ sản phẩm ngay trong buổi tư vấn. Thông tin về công dụng được nói quá mức và thiếu căn cứ y khoa.",SCAM,HEALTH_PRODUCT,MEDIUM,Dụ người cao tuổi mua sản phẩm sức khỏe/đa cấp bằng cam kết chữa bệnh hoặc lợi nhuận.,hội thảo miễn phí; thuốc chữa bệnh; đặt cọc; lợi nhuận,Không mua thuốc/sản phẩm sức khỏe không rõ nguồn. Hỏi bác sĩ hoặc người thân trước.,health_anxiety; false_promise; social_proof,financial_loss; health_risk,elderly,STANDARD,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000028,SELF_TRAVEL_COMBO_0004,"Ba kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này họ gửi ảnh phòng đẹp và đánh giá ảo để ba tin là chương trình thật, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ bảo ba gửi thông tin căn cước của cả đoàn để xuất voucher. Họ nhấn mạnh nếu chậm vài phút sẽ mất suất khuyến mãi.",SCAM,TRAVEL_COMBO,MEDIUM,"Rao combo du lịch/khách sạn giá rẻ bất thường, yêu cầu đặt cọc nhanh.",combo giá rẻ; đặt cọc; giữ chỗ; chuyển khoản,"Không đặt cọc qua tài khoản cá nhân. Kiểm tra fanpage, website, giấy phép và đánh giá thật.",false_promise; scarcity; urgency,financial_loss,elderly,SOUTH,OBFUSCATION,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000029,SELF_JOB_SCAM_0003,"Bác kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này nói việc chỉ là bấm like, đánh giá sản phẩm và nhận hoa hồng, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ yêu cầu bác nạp trước 300 nghìn để nhận nhiệm vụ đầu tiên. Sau đó số tiền nhiệm vụ tăng nhanh và không cho rút nếu chưa nạp thêm.",SCAM,JOB_SCAM,MEDIUM,"Lừa tuyển cộng tác viên/việc nhẹ lương cao, yêu cầu nạp tiền hoặc làm nhiệm vụ.",việc nhẹ lương cao; nạp tiền; nhiệm vụ; hoàn tiền,Không đóng phí để nhận việc. Kiểm tra thông tin công ty và hợp đồng rõ ràng.,financial_pressure; false_promise; gamification,financial_loss,elderly,STANDARD,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,test,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000030,SELF_JOB_SCAM_0004,"Đoạn tin nhắn bắt đầu bằng lời hỏi thăm sức khỏe của cô, sau đó người gửi nói việc chỉ là bấm like, đánh giá sản phẩm và nhận hoa hồng. Trong các tin tiếp theo, họ bảo cô chuyển tiền mua đơn hàng ảo rồi sẽ hoàn lại cả gốc lẫn thưởng. Sau đó số tiền nhiệm vụ tăng nhanh và không cho rút nếu chưa nạp thêm.",SCAM,JOB_SCAM,MEDIUM,"Lừa tuyển cộng tác viên/việc nhẹ lương cao, yêu cầu nạp tiền hoặc làm nhiệm vụ.",việc nhẹ lương cao; nạp tiền; nhiệm vụ; hoàn tiền,Không đóng phí để nhận việc. Kiểm tra thông tin công ty và hợp đồng rõ ràng.,financial_pressure; false_promise; gamification,financial_loss,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,test,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,MESSAGE_THREAD,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000031,SELF_OTP_BANK_0001,Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi nói tài khoản vừa phát sinh giao dịch bất thường nên cần kiểm tra khẩn cấp. Sau đó họ yêu cầu cô đọc mã OTP vừa nhận được để hoàn tất xác minh. Người gọi liên tục nhắc cô không tắt máy vì quy trình chỉ còn vài phút. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.,SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP/mã xác nhận hoặc thông tin ngân hàng cho người lạ.,mã OTP; mã xác nhận; tài khoản ngân hàng; xác minh ngay,"Không cung cấp OTP, mật khẩu hoặc mã xác nhận. Gọi trực tiếp tổng đài chính thức của ngân hàng.",urgency; technical_confusion; authority_impersonation,credential_theft; financial_loss,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000032,SELF_HEALTH_PRODUCT_0006,Một bài cảnh báo trên mạng xã hội tóm tắt sự việc: người lạ họ đưa nhiều lời chứng thực từ người lớn tuổi khác để tạo niềm tin. Nội dung sau đó chuyển sang yêu cầu bảo bác chuyển tiền để nhận suất ưu đãi dành riêng cho người cao tuổi. Họ nói ưu đãi chỉ áp dụng tại chỗ và không cho mang tài liệu về hỏi bác sĩ. Bài viết khuyên người đọc nên verify với người thân trước khi làm theo.,SCAM,HEALTH_PRODUCT,MEDIUM,Dụ người cao tuổi mua sản phẩm sức khỏe/đa cấp bằng cam kết chữa bệnh hoặc lợi nhuận.,hội thảo miễn phí; thuốc chữa bệnh; đặt cọc; lợi nhuận,Không mua thuốc/sản phẩm sức khỏe không rõ nguồn. Hỏi bác sĩ hoặc người thân trước.,health_anxiety; false_promise; social_proof,financial_loss; health_risk,elderly,CENTRAL,CODE_SWITCHING,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,SOCIAL_WARNING,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000033,SELF_HEALTH_PRODUCT_0007,"Đoạn tin nhắn bắt đầu bằng lời hỏi thăm sức khỏe của bác, sau đó người gửi người bán hứa vừa dùng sản phẩm vừa giới thiệu người khác sẽ có hoa hồng. Trong các tin tiếp theo, họ đề nghị bác mua nhiều hộp để được lên hạng thành viên. Thông tin về công dụng được nói quá mức và thiếu căn cứ y khoa.",SCAM,HEALTH_PRODUCT,MEDIUM,Dụ người cao tuổi mua sản phẩm sức khỏe/đa cấp bằng cam kết chữa bệnh hoặc lợi nhuận.,hội thảo miễn phí; thuốc chữa bệnh; đặt cọc; lợi nhuận,Không mua thuốc/sản phẩm sức khỏe không rõ nguồn. Hỏi bác sĩ hoặc người thân trước.,health_anxiety; false_promise; social_proof,financial_loss; health_risk,elderly,STANDARD,OBFUSCATION,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,MESSAGE_THREAD,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000034,SELF_HEALTH_PRODUCT_0008,"Ba kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này họ đưa nhiều lời chứng thực từ người lớn tuổi khác để tạo niềm tin, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ đề nghị ba mua nhiều hộp để được lên hạng thành viên. Họ nói ưu đãi chỉ áp dụng tại chỗ và không cho mang tài liệu về hỏi bác sĩ.",SCAM,HEALTH_PRODUCT,MEDIUM,Dụ người cao tuổi mua sản phẩm sức khỏe/đa cấp bằng cam kết chữa bệnh hoặc lợi nhuận.,hội thảo miễn phí; thuốc chữa bệnh; đặt cọc; lợi nhuận,Không mua thuốc/sản phẩm sức khỏe không rõ nguồn. Hỏi bác sĩ hoặc người thân trước.,health_anxiety; false_promise; social_proof,financial_loss; health_risk,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000035,SELF_OTP_BANK_0002,"Cô kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này nói tài khoản vừa phát sinh giao dịch bất thường nên cần kiểm tra khẩn cấp, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ bảo cô cung cấp dãy 6 số trong tin nhắn để mở lại tài khoản. Người gọi liên tục nhắc cô không tắt máy vì quy trình chỉ còn vài phút.",SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP/mã xác nhận hoặc thông tin ngân hàng cho người lạ.,mã OTP; mã xác nhận; tài khoản ngân hàng; xác minh ngay,"Không cung cấp OTP, mật khẩu hoặc mã xác nhận. Gọi trực tiếp tổng đài chính thức của ngân hàng.",urgency; technical_confusion; authority_impersonation,credential_theft; financial_loss,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://tiengchuong.chinhphu.vn/bo-cong-an-canh-bao-24-thu-doan-lua-dao-tren-khong-gian-mang-113230711094917091.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000036,SELF_DEEPFAKE_CALL_0003,"Bác kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này người gọi chỉ nói vài câu ngắn rồi tắt camera, bảo mạng yếu, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ bảo bác không gọi lại vì đang ở nơi đông người và sắp hết pin. Toàn bộ cuộc gọi rất ngắn, chủ yếu tạo cảm giác cấp bách.",SCAM,DEEPFAKE_CALL,HIGH,Dùng cuộc gọi video/giọng nói giống người quen để yêu cầu tiền hoặc thông tin.,video mờ; giọng giống người thân; chuyển gấp; không gọi lại,Gọi lại bằng số quen thuộc hoặc hỏi câu riêng tư để xác minh. Không chuyển tiền trong lúc cuộc gọi chưa rõ.,trust_abuse; urgency; technical_deception,financial_loss,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,CALL_SUMMARY,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000037,SELF_EMERGENCY_MONEY_0003,"Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi nhắn như con/cháu trong nhà, nói điện thoại bị hỏng nên phải dùng số lạ. Sau đó họ xin cô chuyển gấp 5 triệu vào <BANK_ACCOUNT>. Người kia dặn cô đừng gọi số cũ vì máy đang hư và đang ở chỗ đông người. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.",SCAM,EMERGENCY_MONEY,HIGH,Giả danh người thân hoặc dùng tình huống khẩn cấp để yêu cầu chuyển tiền.,đang cấp cứu; chuyển gấp; đừng gọi lại; cần tiền ngay,Không chuyển tiền vội. Gọi trực tiếp cho người thân qua số quen thuộc hoặc hỏi người trong gia đình.,trust_abuse; urgency; secrecy; fear,financial_loss,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,train,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
SELF_000038,SELF_PRIZE_GIFT_0003,"Bài chia sẻ mô tả một trường hợp người cao tuổi nhận được cuộc gọi lạ: người gọi nói cô được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi. Sau đó họ bảo cô gửi căn cước, địa chỉ nhà và số tài khoản để nhận thưởng. Họ dặn cô chuyển phí nhỏ trước để nhận món quà lớn. Gia đình nghi ngờ đây là tình huống lừa đảo vì nội dung tạo áp lực và yêu cầu hành động liên quan đến tiền hoặc thông tin nhạy cảm.",SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,NORTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,true,no_pii,valid,https://baochinhphu.vn/nhan-dien-24-hinh-thuc-lua-dao-truc-tuyen-cung-nhieu-hinh-thuc-dan-du-khac-nhau-102230703162727607.htm,ARTICLE_SHARE,Detailed synthetic Vietnamese context; no real PII; not copied from articles/posts.
